show_id,type,title,director,country,date_added,release_year,rating,duration
s1590,Movie,Title_1590,Anurag Kashyap,United States,2019-08-20,2017,TV-MA,2 Seasons
s1591,Movie,Title_1591,Raj Kumar,United States,2021-05-10,2019,TV-14,
s1592,TV Show,Title_1592,Raj Kumar,UK,2021-05-10,2006,,90 min
s1593,TV Show,Title_1593,,Canada,2019-08-20,2020,TV-14,2 Seasons
s1594,TV Show,Title_1594,,,,2021,,2 Seasons
s1595,Movie,Title_1595,,,2019-08-20,2010,R,1 Season
s1596,TV Show,Title_1596,Anurag Kashyap,Canada,2019-08-20,2002,R,1 Season
s1597,TV Show,Title_1597,,Canada,2021-05-10,2009,TV-MA,2 Seasons
s1598,Movie,Title_1598,,Canada,2021-05-10,2007,TV-MA,90 min
s1599,Movie,Title_1599,,,2020-01-01,2009,,2 Seasons
s1600,Movie,Title_1600,,Canada,2019-08-20,2018,TV-MA,1 Season
s1601,Movie,Title_1601,,UK,,2009,,
s1602,Movie,Title_1602,Raj Kumar,United States,2020-01-01,2000,,90 min
s1603,Movie,Title_1603,,India,2021-05-10,2018,PG,90 min
s1604,Movie,Title_1604,Anurag Kashyap,United States,2021-05-10,2002,PG,
s1605,TV Show,Title_1605,,,2020-01-01,2009,,
s1606,Movie,Title_1606,Anurag Kashyap,,2020-01-01,1998,,1 Season
s1607,TV Show,Title_1607,,United States,2021-05-10,2015,TV-MA,
s1608,TV Show,Title_1608,,Canada,2019-08-20,2003,PG,
s1609,Movie,Title_1609,,United States,2021-05-10,2011,R,2 Seasons
s1610,Movie,Title_1610,Christopher Nolan,India,2020-01-01,2000,TV-14,2 Seasons
s1611,TV Show,Title_1611,Christopher Nolan,United States,2021-05-10,2000,TV-14,90 min
s1612,Movie,Title_1612,Christopher Nolan,India,,1997,R,90 min
s1613,Movie,Title_1613,Anurag Kashyap,Canada,,2012,R,
s1614,TV Show,Title_1614,Christopher Nolan,,2019-08-20,1998,PG,
s1615,Movie,Title_1615,,India,,2022,R,2 Seasons
s1616,Movie,Title_1616,Christopher Nolan,Canada,2019-08-20,2000,,2 Seasons
s1617,Movie,Title_1617,,Canada,2020-01-01,2018,TV-MA,1 Season
s1618,TV Show,Title_1618,Christopher Nolan,UK,2020-01-01,1996,,
s1619,TV Show,Title_1619,,,2021-05-10,1998,TV-14,2 Seasons
s1620,Movie,Title_1620,Raj Kumar,United States,2021-05-10,2009,TV-MA,90 min
s1621,TV Show,Title_1621,,UK,2019-08-20,2016,R,
s1622,TV Show,Title_1622,Raj Kumar,India,,2000,R,
s1623,TV Show,Title_1623,Christopher Nolan,,2020-01-01,2013,,2 Seasons
s1624,TV Show,Title_1624,Christopher Nolan,UK,2019-08-20,2021,TV-14,
s1625,Movie,Title_1625,,India,,2014,R,
s1626,Movie,Title_1626,,,2021-05-10,2010,R,90 min
s1627,Movie,Title_1627,Raj Kumar,,2021-05-10,2005,,90 min
s1628,TV Show,Title_1628,Raj Kumar,India,2019-08-20,2022,TV-MA,
s1629,Movie,Title_1629,,United States,,1999,TV-MA,90 min
s1630,Movie,Title_1630,,Canada,2019-08-20,2001,R,1 Season
s1631,Movie,Title_1631,Christopher Nolan,,2021-05-10,2015,R,1 Season
s1632,Movie,Title_1632,,Canada,2021-05-10,2017,TV-14,1 Season
s1633,TV Show,Title_1633,Anurag Kashyap,United States,2019-08-20,2015,PG,
s1634,TV Show,Title_1634,,India,2020-01-01,2001,,2 Seasons
s1635,TV Show,Title_1635,Christopher Nolan,Canada,,2020,PG,90 min
s1636,TV Show,Title_1636,,Canada,,2023,TV-14,90 min
s1637,Movie,Title_1637,Anurag Kashyap,,,2012,PG,1 Season
s1638,Movie,Title_1638,,,2020-01-01,2017,,1 Season
s1639,Movie,Title_1639,Anurag Kashyap,UK,2021-05-10,2018,PG,90 min
s1640,Movie,Title_1640,,United States,2021-05-10,1999,TV-14,90 min
s1641,Movie,Title_1641,Anurag Kashyap,,2020-01-01,2001,PG,2 Seasons
s1642,TV Show,Title_1642,Anurag Kashyap,UK,2019-08-20,2012,TV-14,2 Seasons
s1643,TV Show,Title_1643,Raj Kumar,Canada,,2009,TV-14,90 min
s1644,Movie,Title_1644,Raj Kumar,UK,2020-01-01,1996,R,
s1645,TV Show,Title_1645,Anurag Kashyap,Canada,,2023,,90 min
s1646,Movie,Title_1646,Raj Kumar,United States,2020-01-01,2016,TV-MA,
s1647,TV Show,Title_1647,,United States,2020-01-01,1997,R,1 Season
s1648,TV Show,Title_1648,Raj Kumar,Canada,,2001,,90 min
s1649,TV Show,Title_1649,Raj Kumar,,,1995,,
s1650,TV Show,Title_1650,Anurag Kashyap,United States,2020-01-01,2023,TV-14,
s1651,TV Show,Title_1651,Anurag Kashyap,India,,2019,TV-MA,
s1652,TV Show,Title_1652,Raj Kumar,United States,2020-01-01,2010,PG,2 Seasons
s1653,TV Show,Title_1653,Anurag Kashyap,United States,,2021,,
s1654,Movie,Title_1654,,Canada,2020-01-01,2003,R,90 min
s1655,Movie,Title_1655,,,2021-05-10,2008,,90 min
s1656,TV Show,Title_1656,Anurag Kashyap,Canada,2019-08-20,1997,TV-MA,90 min
s1657,Movie,Title_1657,,,,2002,TV-14,2 Seasons
s1658,Movie,Title_1658,Anurag Kashyap,UK,2019-08-20,2013,,2 Seasons
s1659,Movie,Title_1659,,,2019-08-20,2018,TV-14,1 Season
s1660,Movie,Title_1660,Anurag Kashyap,UK,2019-08-20,2008,,1 Season
s1661,TV Show,Title_1661,,India,2021-05-10,2012,TV-14,2 Seasons
s1662,Movie,Title_1662,Anurag Kashyap,UK,,2011,PG,90 min
s1663,TV Show,Title_1663,Raj Kumar,India,2020-01-01,2016,,90 min
s1664,Movie,Title_1664,Christopher Nolan,,2019-08-20,1995,TV-MA,
s1665,TV Show,Title_1665,Raj Kumar,India,2021-05-10,2002,R,
s1666,TV Show,Title_1666,Raj Kumar,UK,2021-05-10,2005,TV-14,
s1667,TV Show,Title_1667,,Canada,,2005,,
s1668,Movie,Title_1668,,UK,,1996,PG,
s1669,TV Show,Title_1669,,United States,2019-08-20,2020,PG,
s1670,Movie,Title_1670,Anurag Kashyap,UK,2020-01-01,2021,TV-14,2 Seasons
s1671,TV Show,Title_1671,Raj Kumar,United States,,1998,TV-MA,2 Seasons
s1672,Movie,Title_1672,Raj Kumar,Canada,2019-08-20,2022,,
s1673,Movie,Title_1673,Anurag Kashyap,United States,2021-05-10,1999,R,90 min
s1674,Movie,Title_1674,,Canada,2019-08-20,1998,TV-14,90 min
s1675,TV Show,Title_1675,,,2021-05-10,2022,PG,2 Seasons
s1676,TV Show,Title_1676,Raj Kumar,Canada,2021-05-10,1997,PG,90 min
s1677,Movie,Title_1677,,Canada,2019-08-20,2012,TV-MA,
s1678,TV Show,Title_1678,,United States,2019-08-20,2020,R,2 Seasons
s1679,TV Show,Title_1679,Raj Kumar,UK,2021-05-10,2009,TV-MA,
s1680,Movie,Title_1680,Raj Kumar,UK,2021-05-10,2015,R,2 Seasons
s1681,TV Show,Title_1681,Anurag Kashyap,UK,,2001,R,1 Season
s1682,TV Show,Title_1682,,,,2015,TV-14,1 Season
s1683,Movie,Title_1683,Anurag Kashyap,India,2019-08-20,2014,PG,2 Seasons
s1684,TV Show,Title_1684,Christopher Nolan,India,2020-01-01,2004,R,90 min
s1685,TV Show,Title_1685,,Canada,,2002,TV-14,2 Seasons
s1686,Movie,Title_1686,Anurag Kashyap,UK,,2013,TV-14,1 Season
s1687,TV Show,Title_1687,,UK,,1997,R,2 Seasons
s1688,TV Show,Title_1688,Raj Kumar,UK,,2017,,90 min
s1689,TV Show,Title_1689,Christopher Nolan,Canada,2019-08-20,2000,TV-14,1 Season
s1690,TV Show,Title_1690,Raj Kumar,UK,2020-01-01,2019,TV-MA,2 Seasons
s1691,TV Show,Title_1691,,Canada,2020-01-01,2001,,1 Season
s1692,Movie,Title_1692,Christopher Nolan,UK,2020-01-01,1998,PG,2 Seasons
s1693,Movie,Title_1693,Raj Kumar,India,2019-08-20,2013,TV-14,2 Seasons
s1694,Movie,Title_1694,Anurag Kashyap,,2021-05-10,2006,R,2 Seasons
s1695,Movie,Title_1695,,Canada,2021-05-10,2021,TV-MA,2 Seasons
s1696,Movie,Title_1696,,Canada,2021-05-10,2009,PG,90 min
s1697,Movie,Title_1697,,Canada,,1996,R,2 Seasons
s1698,TV Show,Title_1698,Raj Kumar,,2021-05-10,2019,TV-14,
s1699,Movie,Title_1699,Anurag Kashyap,Canada,2021-05-10,2016,PG,
s1700,TV Show,Title_1700,,United States,2021-05-10,2022,,1 Season
s1701,Movie,Title_1701,Christopher Nolan,Canada,2020-01-01,2010,TV-MA,2 Seasons
s1702,TV Show,Title_1702,,United States,2020-01-01,2007,PG,1 Season
s1703,Movie,Title_1703,,Canada,2019-08-20,2022,R,
s1704,Movie,Title_1704,,,2021-05-10,1997,TV-14,90 min
s1705,Movie,Title_1705,Anurag Kashyap,UK,2019-08-20,2011,,90 min
s1706,Movie,Title_1706,Christopher Nolan,India,,2000,PG,
s1707,Movie,Title_1707,Christopher Nolan,Canada,,2021,,2 Seasons
s1708,TV Show,Title_1708,,Canada,2021-05-10,2015,PG,90 min
s1709,Movie,Title_1709,,,,2007,,
s1710,TV Show,Title_1710,,UK,2019-08-20,2004,TV-14,
s1711,Movie,Title_1711,Christopher Nolan,United States,2021-05-10,1996,,2 Seasons
s1712,TV Show,Title_1712,Raj Kumar,,2019-08-20,2015,PG,2 Seasons
s1713,TV Show,Title_1713,Anurag Kashyap,Canada,2020-01-01,2009,TV-14,90 min
s1714,TV Show,Title_1714,,India,2020-01-01,1998,TV-MA,2 Seasons
s1715,Movie,Title_1715,Anurag Kashyap,UK,2021-05-10,2022,PG,90 min
s1716,TV Show,Title_1716,Raj Kumar,United States,2021-05-10,2003,R,
s1717,TV Show,Title_1717,Anurag Kashyap,Canada,2021-05-10,2020,R,1 Season
s1718,Movie,Title_1718,Anurag Kashyap,,2019-08-20,2020,,
s1719,TV Show,Title_1719,Christopher Nolan,Canada,2019-08-20,1998,,
s1720,TV Show,Title_1720,Raj Kumar,United States,2021-05-10,1995,TV-14,90 min
s1721,Movie,Title_1721,,United States,2020-01-01,2003,TV-14,1 Season
s1722,Movie,Title_1722,Raj Kumar,United States,2021-05-10,2007,TV-14,90 min
s1723,Movie,Title_1723,,India,2020-01-01,2013,TV-14,
s1724,Movie,Title_1724,,Canada,2020-01-01,1999,R,
s1725,TV Show,Title_1725,Anurag Kashyap,United States,2019-08-20,2006,PG,1 Season
s1726,Movie,Title_1726,Raj Kumar,,2020-01-01,2007,TV-14,1 Season
s1727,Movie,Title_1727,Raj Kumar,,,2000,TV-MA,90 min
s1728,TV Show,Title_1728,,Canada,2020-01-01,2002,TV-MA,1 Season
s1729,Movie,Title_1729,Christopher Nolan,Canada,2021-05-10,2015,R,
s1730,TV Show,Title_1730,,United States,2020-01-01,2013,TV-14,2 Seasons
s1731,TV Show,Title_1731,Christopher Nolan,,2019-08-20,2010,PG,1 Season
s1732,Movie,Title_1732,Anurag Kashyap,United States,2021-05-10,2000,R,
s1733,TV Show,Title_1733,,Canada,2020-01-01,1995,TV-MA,90 min
s1734,Movie,Title_1734,Raj Kumar,India,2020-01-01,2008,R,1 Season
s1735,Movie,Title_1735,,India,2019-08-20,2007,TV-MA,2 Seasons
s1736,TV Show,Title_1736,Christopher Nolan,UK,2021-05-10,2012,R,2 Seasons
s1737,TV Show,Title_1737,Christopher Nolan,UK,2020-01-01,2018,,1 Season
s1738,Movie,Title_1738,Christopher Nolan,,2020-01-01,2015,TV-MA,
s1739,Movie,Title_1739,,Canada,,2017,PG,
s1740,Movie,Title_1740,Anurag Kashyap,,2020-01-01,2009,TV-14,2 Seasons
s1741,TV Show,Title_1741,,India,2020-01-01,2017,R,90 min
s1742,TV Show,Title_1742,,,,1998,TV-14,90 min
s1743,TV Show,Title_1743,Raj Kumar,India,2019-08-20,1997,PG,90 min
s1744,TV Show,Title_1744,Raj Kumar,Canada,2019-08-20,1999,TV-MA,2 Seasons
s1745,Movie,Title_1745,Christopher Nolan,United States,,2023,TV-14,1 Season
s1746,TV Show,Title_1746,,,2019-08-20,2011,R,90 min
s1747,Movie,Title_1747,Christopher Nolan,,2020-01-01,2008,R,1 Season
s1748,TV Show,Title_1748,Raj Kumar,Canada,,2008,TV-14,90 min
s1749,Movie,Title_1749,,,2021-05-10,2003,TV-14,2 Seasons
s1750,Movie,Title_1750,Anurag Kashyap,United States,2021-05-10,1999,R,90 min
s1751,TV Show,Title_1751,Raj Kumar,United States,2021-05-10,2023,R,2 Seasons
s1752,Movie,Title_1752,Christopher Nolan,UK,2021-05-10,1998,R,90 min
s1753,Movie,Title_1753,,India,2020-01-01,1997,R,90 min
s1754,Movie,Title_1754,Raj Kumar,Canada,,1999,TV-14,2 Seasons
s1755,Movie,Title_1755,Raj Kumar,United States,2019-08-20,1998,R,1 Season
s1756,Movie,Title_1756,Christopher Nolan,UK,2021-05-10,2017,PG,90 min
s1757,TV Show,Title_1757,,,2019-08-20,2014,TV-MA,2 Seasons
s1758,TV Show,Title_1758,,Canada,2020-01-01,2018,R,2 Seasons
s1759,Movie,Title_1759,,,,2012,TV-14,2 Seasons
s1760,Movie,Title_1760,Raj Kumar,India,2019-08-20,2000,PG,2 Seasons
s1761,TV Show,Title_1761,Raj Kumar,India,2020-01-01,2006,TV-14,90 min
s1762,TV Show,Title_1762,Christopher Nolan,India,,2010,R,
s1763,TV Show,Title_1763,Anurag Kashyap,United States,2021-05-10,2009,TV-MA,1 Season
s1764,Movie,Title_1764,,UK,,2004,R,1 Season
s1765,Movie,Title_1765,,UK,2021-05-10,2017,R,
s1766,TV Show,Title_1766,,UK,2020-01-01,2019,TV-MA,
s1767,TV Show,Title_1767,Anurag Kashyap,UK,2021-05-10,1998,TV-MA,90 min
s1768,Movie,Title_1768,,Canada,2021-05-10,2021,TV-MA,2 Seasons
s1769,Movie,Title_1769,Raj Kumar,United States,2021-05-10,2018,R,1 Season
s1770,TV Show,Title_1770,,,,2005,,90 min
s1771,Movie,Title_1771,Raj Kumar,India,2019-08-20,2008,R,2 Seasons
s1772,Movie,Title_1772,,India,,2012,PG,1 Season
s1773,TV Show,Title_1773,Raj Kumar,UK,2019-08-20,2023,PG,2 Seasons
s1774,Movie,Title_1774,,United States,2019-08-20,2019,TV-14,1 Season
s1775,Movie,Title_1775,Christopher Nolan,India,2020-01-01,2008,TV-14,2 Seasons
s1776,TV Show,Title_1776,Christopher Nolan,UK,2019-08-20,1999,PG,1 Season
s1777,Movie,Title_1777,Anurag Kashyap,UK,,2001,R,
s1778,TV Show,Title_1778,Anurag Kashyap,Canada,2019-08-20,2018,R,90 min
s1779,TV Show,Title_1779,Christopher Nolan,,2019-08-20,2019,TV-14,1 Season
s1780,TV Show,Title_1780,Raj Kumar,Canada,2020-01-01,2015,TV-MA,2 Seasons
s1781,TV Show,Title_1781,Raj Kumar,UK,2020-01-01,2006,R,90 min
s1782,Movie,Title_1782,Anurag Kashyap,UK,2020-01-01,2020,R,1 Season
s1783,Movie,Title_1783,Christopher Nolan,India,2020-01-01,2005,PG,
s1784,TV Show,Title_1784,,UK,2021-05-10,2022,,2 Seasons
s1785,TV Show,Title_1785,Anurag Kashyap,Canada,,2010,PG,2 Seasons
s1786,Movie,Title_1786,,United States,,1998,PG,1 Season
s1787,Movie,Title_1787,,Canada,2019-08-20,2009,PG,2 Seasons
s1788,Movie,Title_1788,Raj Kumar,India,2021-05-10,2009,PG,
s1789,Movie,Title_1789,,,,2010,R,
s1790,Movie,Title_1790,Christopher Nolan,India,2019-08-20,1998,TV-14,1 Season
s1791,TV Show,Title_1791,,UK,2019-08-20,2007,R,90 min
s1792,Movie,Title_1792,,United States,,2021,R,2 Seasons
s1793,TV Show,Title_1793,Raj Kumar,,2020-01-01,2010,R,1 Season
s1794,TV Show,Title_1794,,Canada,,2006,,
s1795,TV Show,Title_1795,Raj Kumar,Canada,2021-05-10,2014,PG,90 min
s1796,TV Show,Title_1796,Anurag Kashyap,United States,2020-01-01,2015,,90 min
s1797,TV Show,Title_1797,Raj Kumar,,2019-08-20,2022,TV-MA,90 min
s1798,Movie,Title_1798,Raj Kumar,UK,2020-01-01,1995,R,2 Seasons
s1799,Movie,Title_1799,Raj Kumar,United States,,2023,,90 min
s1800,Movie,Title_1800,Raj Kumar,UK,2021-05-10,2018,,1 Season
s1801,TV Show,Title_1801,Anurag Kashyap,UK,2019-08-20,2004,,
s1802,Movie,Title_1802,Anurag Kashyap,Canada,2020-01-01,2009,PG,2 Seasons
s1803,TV Show,Title_1803,,UK,2019-08-20,2010,R,2 Seasons
s1804,TV Show,Title_1804,Anurag Kashyap,India,2019-08-20,2014,PG,2 Seasons
s1805,TV Show,Title_1805,Anurag Kashyap,United States,,2001,TV-14,2 Seasons
s1806,TV Show,Title_1806,Christopher Nolan,,2019-08-20,2010,TV-MA,
s1807,Movie,Title_1807,Christopher Nolan,India,2019-08-20,2002,PG,2 Seasons
s1808,TV Show,Title_1808,Raj Kumar,UK,2019-08-20,2008,TV-MA,2 Seasons
s1809,Movie,Title_1809,,Canada,2021-05-10,2020,R,
s1810,TV Show,Title_1810,,UK,,2004,TV-MA,90 min
s1811,TV Show,Title_1811,Raj Kumar,Canada,2020-01-01,1995,,90 min
s1812,Movie,Title_1812,,,2021-05-10,2007,TV-14,90 min
s1813,Movie,Title_1813,,UK,,2014,R,1 Season
s1814,TV Show,Title_1814,,,,2011,PG,1 Season
s1815,TV Show,Title_1815,Raj Kumar,Canada,2021-05-10,2000,R,
s1816,Movie,Title_1816,,,2019-08-20,2022,TV-14,1 Season
s1817,TV Show,Title_1817,,United States,2021-05-10,2006,R,
s1818,Movie,Title_1818,Anurag Kashyap,India,2019-08-20,2012,TV-14,1 Season
s1819,Movie,Title_1819,,UK,2021-05-10,1997,TV-14,
s1820,TV Show,Title_1820,Anurag Kashyap,India,2019-08-20,2010,,1 Season
s1821,TV Show,Title_1821,Anurag Kashyap,India,2021-05-10,2011,,
s1822,TV Show,Title_1822,,,2019-08-20,2000,R,1 Season
s1823,Movie,Title_1823,,,2020-01-01,2017,TV-MA,90 min
s1824,Movie,Title_1824,Raj Kumar,United States,2019-08-20,2006,,
s1825,Movie,Title_1825,Anurag Kashyap,United States,2021-05-10,2005,,2 Seasons
s1826,Movie,Title_1826,Christopher Nolan,UK,2019-08-20,2007,TV-14,
s1827,Movie,Title_1827,Christopher Nolan,United States,,2001,,2 Seasons
s1828,TV Show,Title_1828,,India,2019-08-20,2019,,2 Seasons
s1829,TV Show,Title_1829,Christopher Nolan,UK,2021-05-10,2010,TV-MA,
s1830,TV Show,Title_1830,Christopher Nolan,UK,2021-05-10,2010,TV-14,2 Seasons
s1831,Movie,Title_1831,Anurag Kashyap,,2021-05-10,1998,TV-MA,1 Season
s1832,Movie,Title_1832,,UK,2021-05-10,2019,PG,1 Season
s1833,TV Show,Title_1833,Raj Kumar,Canada,,2001,,1 Season
s1834,Movie,Title_1834,Christopher Nolan,Canada,2021-05-10,1996,TV-14,90 min
s1835,Movie,Title_1835,,UK,2019-08-20,1999,PG,1 Season
s1836,Movie,Title_1836,Anurag Kashyap,,2021-05-10,2018,R,
s1837,Movie,Title_1837,Anurag Kashyap,Canada,2020-01-01,2004,R,1 Season
s1838,Movie,Title_1838,Anurag Kashyap,United States,2019-08-20,2004,TV-MA,90 min
s1839,Movie,Title_1839,Anurag Kashyap,United States,,2006,TV-MA,
s1840,Movie,Title_1840,Christopher Nolan,UK,2020-01-01,2002,PG,90 min
s1841,TV Show,Title_1841,,Canada,2019-08-20,2011,R,2 Seasons
s1842,TV Show,Title_1842,,Canada,2021-05-10,2006,R,2 Seasons
s1843,Movie,Title_1843,Raj Kumar,India,,1998,,1 Season
s1844,TV Show,Title_1844,,,2019-08-20,2005,TV-MA,1 Season
s1845,Movie,Title_1845,Raj Kumar,India,2021-05-10,2007,R,1 Season
s1846,TV Show,Title_1846,Anurag Kashyap,United States,2019-08-20,2014,PG,2 Seasons
s1847,Movie,Title_1847,Anurag Kashyap,United States,2020-01-01,2003,PG,90 min
s1848,TV Show,Title_1848,Raj Kumar,Canada,,2006,PG,2 Seasons
s1849,TV Show,Title_1849,Christopher Nolan,Canada,2020-01-01,1995,R,90 min
s1850,TV Show,Title_1850,,UK,2019-08-20,2006,R,
s1851,Movie,Title_1851,,,2020-01-01,2014,PG,2 Seasons
s1852,TV Show,Title_1852,,UK,2021-05-10,2010,R,2 Seasons
s1853,Movie,Title_1853,Raj Kumar,India,,1996,TV-MA,
s1854,Movie,Title_1854,Anurag Kashyap,UK,2019-08-20,2000,TV-14,2 Seasons
s1855,TV Show,Title_1855,Raj Kumar,UK,2021-05-10,2010,,2 Seasons
s1856,Movie,Title_1856,Anurag Kashyap,UK,2020-01-01,1996,,
s1857,Movie,Title_1857,Raj Kumar,India,2021-05-10,1997,R,
s1858,Movie,Title_1858,Anurag Kashyap,UK,2021-05-10,2022,,2 Seasons
s1859,Movie,Title_1859,,United States,2020-01-01,2019,PG,90 min
s1860,Movie,Title_1860,,UK,2019-08-20,2017,,
s1861,TV Show,Title_1861,Christopher Nolan,,,1997,R,2 Seasons
s1862,Movie,Title_1862,Christopher Nolan,India,2019-08-20,2015,R,1 Season
s1863,Movie,Title_1863,Raj Kumar,India,2021-05-10,2001,R,2 Seasons
s1864,TV Show,Title_1864,Raj Kumar,UK,2021-05-10,1996,R,
s1865,TV Show,Title_1865,Anurag Kashyap,United States,,2014,,2 Seasons
s1866,TV Show,Title_1866,,,2019-08-20,2009,,2 Seasons
s1867,Movie,Title_1867,,UK,2019-08-20,2009,R,1 Season
s1868,TV Show,Title_1868,Raj Kumar,UK,2020-01-01,2013,PG,
s1869,Movie,Title_1869,,,,2011,PG,1 Season
s1870,Movie,Title_1870,Raj Kumar,Canada,2021-05-10,2019,R,2 Seasons
s1871,Movie,Title_1871,,,2020-01-01,2014,PG,
s1872,Movie,Title_1872,Christopher Nolan,Canada,2019-08-20,2001,PG,
s1873,TV Show,Title_1873,,United States,2020-01-01,1996,PG,90 min
s1874,TV Show,Title_1874,Christopher Nolan,India,2021-05-10,2001,TV-MA,
s1875,TV Show,Title_1875,Raj Kumar,Canada,2019-08-20,1999,TV-MA,
s1876,TV Show,Title_1876,,UK,2019-08-20,1999,R,1 Season
s1877,Movie,Title_1877,Christopher Nolan,United States,2019-08-20,2014,PG,1 Season
s1878,Movie,Title_1878,Christopher Nolan,,2020-01-01,2000,TV-14,2 Seasons
s1879,TV Show,Title_1879,Christopher Nolan,Canada,2021-05-10,2010,PG,1 Season
s1880,Movie,Title_1880,,UK,2019-08-20,2007,TV-MA,
s1881,Movie,Title_1881,Christopher Nolan,,2020-01-01,2003,,90 min
s1882,Movie,Title_1882,Christopher Nolan,UK,2021-05-10,2005,TV-14,2 Seasons
s1883,TV Show,Title_1883,Christopher Nolan,Canada,2021-05-10,2000,TV-14,1 Season
s1884,TV Show,Title_1884,Raj Kumar,UK,,2004,PG,
s1885,Movie,Title_1885,,United States,2021-05-10,2003,TV-14,2 Seasons
s1886,Movie,Title_1886,Anurag Kashyap,UK,2021-05-10,2008,PG,
s1887,TV Show,Title_1887,Anurag Kashyap,UK,,2001,TV-14,1 Season
s1888,Movie,Title_1888,,UK,2019-08-20,2020,R,
s1889,Movie,Title_1889,,UK,2020-01-01,2023,PG,1 Season
s1890,TV Show,Title_1890,Christopher Nolan,United States,2020-01-01,2006,,2 Seasons
s1891,TV Show,Title_1891,Christopher Nolan,UK,2020-01-01,2008,TV-MA,1 Season
s1892,Movie,Title_1892,,United States,2019-08-20,1997,R,90 min
s1893,TV Show,Title_1893,,,2019-08-20,2015,,
s1894,TV Show,Title_1894,Anurag Kashyap,Canada,2019-08-20,1999,TV-14,
s1895,TV Show,Title_1895,,India,2019-08-20,2020,PG,
s1896,TV Show,Title_1896,Raj Kumar,Canada,,1998,TV-MA,90 min
s1897,Movie,Title_1897,Raj Kumar,UK,2019-08-20,2003,TV-MA,90 min
s1898,TV Show,Title_1898,,Canada,,2013,PG,1 Season
s1899,TV Show,Title_1899,Anurag Kashyap,Canada,2020-01-01,1997,PG,2 Seasons
s1900,Movie,Title_1900,Anurag Kashyap,,2020-01-01,2002,,1 Season
s1901,Movie,Title_1901,Christopher Nolan,UK,2021-05-10,2009,R,1 Season
s1902,TV Show,Title_1902,,Canada,2020-01-01,2006,R,90 min
s1903,TV Show,Title_1903,Anurag Kashyap,United States,2019-08-20,2015,TV-14,90 min
s1904,Movie,Title_1904,Christopher Nolan,Canada,2021-05-10,2010,,1 Season
s1905,Movie,Title_1905,,Canada,2020-01-01,2012,,2 Seasons
s1906,TV Show,Title_1906,,,2020-01-01,2023,,2 Seasons
s1907,TV Show,Title_1907,Christopher Nolan,India,,2010,TV-14,
s1908,TV Show,Title_1908,Anurag Kashyap,,,2014,TV-MA,90 min
s1909,Movie,Title_1909,Raj Kumar,United States,2019-08-20,2023,TV-MA,1 Season
s1910,TV Show,Title_1910,Christopher Nolan,United States,,2010,TV-14,1 Season
s1911,TV Show,Title_1911,,Canada,2019-08-20,2005,,
s1912,Movie,Title_1912,Raj Kumar,UK,,2002,R,90 min
s1913,Movie,Title_1913,,UK,2020-01-01,2022,R,2 Seasons
s1914,Movie,Title_1914,Raj Kumar,UK,2020-01-01,2006,,2 Seasons
s1915,TV Show,Title_1915,Christopher Nolan,UK,2019-08-20,2001,PG,2 Seasons
s1916,Movie,Title_1916,Anurag Kashyap,UK,2021-05-10,2010,,
s1917,Movie,Title_1917,,India,,2000,TV-MA,90 min
s1918,TV Show,Title_1918,Raj Kumar,Canada,2019-08-20,1998,PG,1 Season
s1919,TV Show,Title_1919,Raj Kumar,India,2020-01-01,2016,TV-MA,1 Season
s1920,TV Show,Title_1920,Christopher Nolan,UK,2019-08-20,2002,PG,
s1921,TV Show,Title_1921,,United States,2019-08-20,2018,R,1 Season
s1922,TV Show,Title_1922,Anurag Kashyap,United States,2019-08-20,2007,R,1 Season
s1923,Movie,Title_1923,,India,2019-08-20,1995,TV-14,90 min
s1924,Movie,Title_1924,,UK,,2004,R,90 min
s1925,Movie,Title_1925,Anurag Kashyap,,2020-01-01,2017,TV-14,1 Season
s1926,TV Show,Title_1926,,India,2019-08-20,2004,,
s1927,Movie,Title_1927,Christopher Nolan,UK,2020-01-01,2019,,1 Season
s1928,Movie,Title_1928,Anurag Kashyap,United States,,2017,R,2 Seasons
s1929,TV Show,Title_1929,Anurag Kashyap,UK,,2021,,
s1930,Movie,Title_1930,Anurag Kashyap,UK,2020-01-01,2015,TV-14,1 Season
s1931,Movie,Title_1931,Anurag Kashyap,UK,2020-01-01,1999,TV-MA,1 Season
s1932,TV Show,Title_1932,Christopher Nolan,India,2021-05-10,2016,PG,
s1933,Movie,Title_1933,Christopher Nolan,,2021-05-10,2011,PG,90 min
s1934,TV Show,Title_1934,,India,2021-05-10,2007,PG,1 Season
s1935,Movie,Title_1935,Christopher Nolan,United States,2019-08-20,2007,R,
s1936,TV Show,Title_1936,Christopher Nolan,,2019-08-20,2010,R,2 Seasons
s1937,Movie,Title_1937,Raj Kumar,Canada,2020-01-01,1998,,2 Seasons
s1938,Movie,Title_1938,Raj Kumar,United States,2020-01-01,2019,,2 Seasons
s1939,Movie,Title_1939,,UK,,2016,R,2 Seasons
s1940,Movie,Title_1940,,India,2021-05-10,2002,R,2 Seasons
s1941,Movie,Title_1941,,,2021-05-10,1999,,
s1942,TV Show,Title_1942,,UK,2021-05-10,2022,R,2 Seasons
s1943,TV Show,Title_1943,Christopher Nolan,India,2021-05-10,2018,R,
s1944,TV Show,Title_1944,Christopher Nolan,UK,,2004,,
s1945,Movie,Title_1945,,UK,2021-05-10,2019,R,1 Season
